"year","month","day","start.hour","start.minute","latitude","longitude","gear.str","species","french.name","english.name","latin.name","weight.caught","number.caught"
2012,7,3,13,42,46.20125,-63.7484166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.6,12
2012,7,3,13,42,46.20125,-63.7484166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4221,"Lunatie (natice de l'Atlantique,natice héros)","NORTHERN MOONSNAIL","EUSPIRA HEROS",0,1
2012,7,3,13,42,46.20125,-63.7484166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astartes","ASTARTE SP.","ASTARTE SP.",0,1
2012,7,3,13,42,46.20125,-63.7484166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","SEA SCALLOP","PLACOPECTEN MAGELLANICUS",1.93,15
2012,7,3,13,42,46.20125,-63.7484166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4349,NA,"SCALLOP SHELLS","PECTINIDAE SHELLS",0,5
2012,7,3,13,42,46.20125,-63.7484166666667,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0.23,19
2012,7,3,13,42,46.20125,-63.7484166666667,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","BLOOD STAR","HENRICIA SANGUINOLENTA",0,6
2012,7,3,13,42,46.20125,-63.7484166666667,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Éponge  non spécifiée","SPONGES","PORIFERA P.",1.95,0
2012,7,3,14,27,46.2158333333333,-63.8271666666667,"8 gang toothed scallop drag lined with 14 mm mesh",992,NA,"MELAMPHAES SIMUS","MELAMPHAES SIMUS",0,0
2012,7,3,14,27,46.2158333333333,-63.8271666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.1,8
2012,7,3,14,27,46.2158333333333,-63.8271666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astartes","ASTARTE SP.","ASTARTE SP.",0,1
2012,7,3,14,27,46.2158333333333,-63.8271666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","SEA SCALLOP","PLACOPECTEN MAGELLANICUS",0.43,2
2012,7,3,14,27,46.2158333333333,-63.8271666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0.12,10
2012,7,3,14,27,46.2158333333333,-63.8271666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Dollar de mer","ECHINARACHNIUS PARMA","ECHINARACHNIUS PARMA",0,32
2012,7,3,14,27,46.2158333333333,-63.8271666666667,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Éponge  non spécifiée","SPONGES","PORIFERA P.",0.44,0
2012,7,3,15,39,46.25925,-63.8184166666667,"8 gang toothed scallop drag lined with 14 mm mesh",122,"Tanche-tautogue","CUNNER","TAUTOGOLABRUS ADSPERSUS",0.148571428571429,3.42857142857143
2012,7,3,15,39,46.25925,-63.8184166666667,"8 gang toothed scallop drag lined with 14 mm mesh",301,"Chaboisseau à épines courtes","SHORTHORN SCULPIN","MYOXOCEPHALUS SCORPIUS",0,2.28571428571429
2012,7,3,15,39,46.25925,-63.8184166666667,"8 gang toothed scallop drag lined with 14 mm mesh",320,"Hémitriptère atlantique","SEA RAVEN","HEMITRIPTERUS AMERICANUS",0,1.14285714285714
2012,7,3,15,39,46.25925,-63.8184166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.662857142857143,13.7142857142857
2012,7,3,15,39,46.25925,-63.8184166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astartes","ASTARTE SP.","ASTARTE SP.",0,2.28571428571429
2012,7,3,15,39,46.25925,-63.8184166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","SEA SCALLOP","PLACOPECTEN MAGELLANICUS",2.72,22.8571428571429
2012,7,3,15,39,46.25925,-63.8184166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4349,NA,"SCALLOP SHELLS","PECTINIDAE SHELLS",0,2.28571428571429
2012,7,3,15,39,46.25925,-63.8184166666667,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0.411428571428571,37.7142857142857
2012,7,3,15,39,46.25925,-63.8184166666667,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","BLOOD STAR","HENRICIA SANGUINOLENTA",0,21.7142857142857
2012,7,3,15,39,46.25925,-63.8184166666667,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Dollar de mer","ECHINARACHNIUS PARMA","ECHINARACHNIUS PARMA",0,9.14285714285714
2012,7,3,15,39,46.25925,-63.8184166666667,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Éponge  non spécifiée","SPONGES","PORIFERA P.",0.205714285714286,0
2012,7,3,16,3,46.2454166666667,-63.8046666666667,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0,0.888888888888889
2012,7,3,16,3,46.2454166666667,-63.8046666666667,"8 gang toothed scallop drag lined with 14 mm mesh",122,"Tanche-tautogue","CUNNER","TAUTOGOLABRUS ADSPERSUS",0.106666666666667,5.33333333333333
2012,7,3,16,3,46.2454166666667,-63.8046666666667,"8 gang toothed scallop drag lined with 14 mm mesh",626,"Quatre-lignes atlantique","4-LINE SNAKE BLENNY","EUMESOGRAMMUS PRAECISUS",0,0.888888888888889
2012,7,3,16,3,46.2454166666667,-63.8046666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.915555555555556,15.1111111111111
2012,7,3,16,3,46.2454166666667,-63.8046666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4311,NA,"QUAHAUG","VENUS MERCENARIA (OBSOLETE)",0,1.77777777777778
2012,7,3,16,3,46.2454166666667,-63.8046666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astartes","ASTARTE SP.","ASTARTE SP.",0,3.55555555555556
2012,7,3,16,3,46.2454166666667,-63.8046666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","SEA SCALLOP","PLACOPECTEN MAGELLANICUS",1.92,19.5555555555556
2012,7,3,16,3,46.2454166666667,-63.8046666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4349,NA,"SCALLOP SHELLS","PECTINIDAE SHELLS",0,3.55555555555556
2012,7,3,16,3,46.2454166666667,-63.8046666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0.835555555555556,51.5555555555556
2012,7,3,16,3,46.2454166666667,-63.8046666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","BLOOD STAR","HENRICIA SANGUINOLENTA",0,15.1111111111111
2012,7,3,16,3,46.2454166666667,-63.8046666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Dollar de mer","ECHINARACHNIUS PARMA","ECHINARACHNIUS PARMA",0,7.11111111111111
2012,7,3,16,3,46.2454166666667,-63.8046666666667,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Éponge  non spécifiée","SPONGES","PORIFERA P.",0.337777777777778,0
2012,7,4,7,54,46.3075833333333,-63.9081666666667,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0,1
2012,7,4,7,54,46.3075833333333,-63.9081666666667,"8 gang toothed scallop drag lined with 14 mm mesh",122,"Tanche-tautogue","CUNNER","TAUTOGOLABRUS ADSPERSUS",0.14,5
2012,7,4,7,54,46.3075833333333,-63.9081666666667,"8 gang toothed scallop drag lined with 14 mm mesh",300,"Chaboisseau à dix-huit-épines","LONGHORN SCULPIN","MYOXOCEPHALUS OCTODECEMSPINOSUS",0,2
2012,7,4,7,54,46.3075833333333,-63.9081666666667,"8 gang toothed scallop drag lined with 14 mm mesh",301,"Chaboisseau à épines courtes","SHORTHORN SCULPIN","MYOXOCEPHALUS SCORPIUS",0,3
2012,7,4,7,54,46.3075833333333,-63.9081666666667,"8 gang toothed scallop drag lined with 14 mm mesh",992,NA,"MELAMPHAES SIMUS","MELAMPHAES SIMUS",0.15,0
2012,7,4,7,54,46.3075833333333,-63.9081666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.37,10
2012,7,4,7,54,46.3075833333333,-63.9081666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2561,"Bernards l'hermite droitiers","PAGURUS SP.","PAGURUS SP.",0,1
2012,7,4,7,54,46.3075833333333,-63.9081666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astartes","ASTARTE SP.","ASTARTE SP.",0.03,7
2012,7,4,7,54,46.3075833333333,-63.9081666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4349,NA,"SCALLOP SHELLS","PECTINIDAE SHELLS",0,1
2012,7,4,7,54,46.3075833333333,-63.9081666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0.11,7
2012,7,4,7,54,46.3075833333333,-63.9081666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","BLOOD STAR","HENRICIA SANGUINOLENTA",0,3
2012,7,4,7,54,46.3075833333333,-63.9081666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6400,"Oursin ","SEA URCHINS","STRONGYLOCENTROTUS SP.",0,1
2012,7,4,7,54,46.3075833333333,-63.9081666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Dollar de mer","ECHINARACHNIUS PARMA","ECHINARACHNIUS PARMA",0.56,32
2012,7,4,7,54,46.3075833333333,-63.9081666666667,"8 gang toothed scallop drag lined with 14 mm mesh",8300,"Anémone de mer non spécifiée","SEA ANEMONE","ANTHOZOA C.",0,17
2012,7,4,7,54,46.3075833333333,-63.9081666666667,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Éponge  non spécifiée","SPONGES","PORIFERA P.",0.14,0
2012,7,4,9,13,46.3305,-63.94225,"8 gang toothed scallop drag lined with 14 mm mesh",143,"Turbot de sable","BRILL/WINDOWPANE","SCOPHTHALMUS AQUOSUS",0,1
2012,7,4,9,13,46.3305,-63.94225,"8 gang toothed scallop drag lined with 14 mm mesh",202,"Raie lisse","SMOOTH SKATE","MALACORAJA SENTA",0.02,1
2012,7,4,9,13,46.3305,-63.94225,"8 gang toothed scallop drag lined with 14 mm mesh",301,"Chaboisseau à épines courtes","SHORTHORN SCULPIN","MYOXOCEPHALUS SCORPIUS",0,3
2012,7,4,9,13,46.3305,-63.94225,"8 gang toothed scallop drag lined with 14 mm mesh",992,NA,"MELAMPHAES SIMUS","MELAMPHAES SIMUS",10,0
2012,7,4,9,13,46.3305,-63.94225,"8 gang toothed scallop drag lined with 14 mm mesh",2416,"Crevette grise non spécifiée","CRANGON SP.","CRANGON SP.",0,6
2012,7,4,9,13,46.3305,-63.94225,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.31,6
2012,7,4,9,13,46.3305,-63.94225,"8 gang toothed scallop drag lined with 14 mm mesh",2539,NA,"LADY CRAB","OVALIPES OCELLATUS",0,1
2012,7,4,9,13,46.3305,-63.94225,"8 gang toothed scallop drag lined with 14 mm mesh",4221,"Lunatie (natice de l'Atlantique,natice héros)","NORTHERN MOONSNAIL","EUSPIRA HEROS",0,1
2012,7,4,9,13,46.3305,-63.94225,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0.02,2
2012,7,4,9,13,46.3305,-63.94225,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Dollar de mer","ECHINARACHNIUS PARMA","ECHINARACHNIUS PARMA",0.28,40
2012,7,4,9,34,46.3210833333333,-63.9011666666667,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0.02,1
2012,7,4,9,34,46.3210833333333,-63.9011666666667,"8 gang toothed scallop drag lined with 14 mm mesh",143,"Turbot de sable","BRILL/WINDOWPANE","SCOPHTHALMUS AQUOSUS",0,3
2012,7,4,9,34,46.3210833333333,-63.9011666666667,"8 gang toothed scallop drag lined with 14 mm mesh",301,"Chaboisseau à épines courtes","SHORTHORN SCULPIN","MYOXOCEPHALUS SCORPIUS",0,2
2012,7,4,9,34,46.3210833333333,-63.9011666666667,"8 gang toothed scallop drag lined with 14 mm mesh",992,NA,"MELAMPHAES SIMUS","MELAMPHAES SIMUS",9.67,0
2012,7,4,9,34,46.3210833333333,-63.9011666666667,"8 gang toothed scallop drag lined with 14 mm mesh",994,NA,"TRACHURUS SP.","TRACHURUS SP.",0,1
2012,7,4,9,34,46.3210833333333,-63.9011666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2416,"Crevette grise non spécifiée","CRANGON SP.","CRANGON SP.",0,12
2012,7,4,9,34,46.3210833333333,-63.9011666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.12,5
2012,7,4,9,34,46.3210833333333,-63.9011666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2539,NA,"LADY CRAB","OVALIPES OCELLATUS",0.12,1
2012,7,4,9,34,46.3210833333333,-63.9011666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2561,"Bernards l'hermite droitiers","PAGURUS SP.","PAGURUS SP.",0,5
2012,7,4,9,34,46.3210833333333,-63.9011666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4221,"Lunatie (natice de l'Atlantique,natice héros)","NORTHERN MOONSNAIL","EUSPIRA HEROS",0,1
2012,7,4,9,34,46.3210833333333,-63.9011666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0.08,7
2012,7,4,9,34,46.3210833333333,-63.9011666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","BLOOD STAR","HENRICIA SANGUINOLENTA",0,1
2012,7,4,9,34,46.3210833333333,-63.9011666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Dollar de mer","ECHINARACHNIUS PARMA","ECHINARACHNIUS PARMA",0,128
2012,7,4,9,34,46.3210833333333,-63.9011666666667,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Éponge  non spécifiée","SPONGES","PORIFERA P.",0.72,0
2012,7,4,9,54,46.3690833333333,-64.0351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0,3
2012,7,4,9,54,46.3690833333333,-64.0351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",122,"Tanche-tautogue","CUNNER","TAUTOGOLABRUS ADSPERSUS",0.64,2
2012,7,4,9,54,46.3690833333333,-64.0351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",301,"Chaboisseau à épines courtes","SHORTHORN SCULPIN","MYOXOCEPHALUS SCORPIUS",0,21
2012,7,4,9,54,46.3690833333333,-64.0351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",621,"Sigouine de roche","ROCK GUNNEL(EEL)","PHOLIS GUNNELLUS",0,3
2012,7,4,9,54,46.3690833333333,-64.0351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",992,NA,"MELAMPHAES SIMUS","MELAMPHAES SIMUS",55.9,0
2012,7,4,9,54,46.3690833333333,-64.0351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2416,"Crevette grise non spécifiée","CRANGON SP.","CRANGON SP.",0,8
2012,7,4,9,54,46.3690833333333,-64.0351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.32,11
2012,7,4,9,54,46.3690833333333,-64.0351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astartes","ASTARTE SP.","ASTARTE SP.",0,2
2012,7,4,9,54,46.3690833333333,-64.0351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4332,"Moule géante","HORSE MUSSELS","MODIOLUS MODIOLUS",0,1
2012,7,4,9,54,46.3690833333333,-64.0351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0,1
2012,7,4,10,42,46.3396666666667,-64.073,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0,1
2012,7,4,10,42,46.3396666666667,-64.073,"8 gang toothed scallop drag lined with 14 mm mesh",122,"Tanche-tautogue","CUNNER","TAUTOGOLABRUS ADSPERSUS",0,8
2012,7,4,10,42,46.3396666666667,-64.073,"8 gang toothed scallop drag lined with 14 mm mesh",301,"Chaboisseau à épines courtes","SHORTHORN SCULPIN","MYOXOCEPHALUS SCORPIUS",0,23
2012,7,4,10,42,46.3396666666667,-64.073,"8 gang toothed scallop drag lined with 14 mm mesh",621,"Sigouine de roche","ROCK GUNNEL(EEL)","PHOLIS GUNNELLUS",0,4
2012,7,4,10,42,46.3396666666667,-64.073,"8 gang toothed scallop drag lined with 14 mm mesh",992,NA,"MELAMPHAES SIMUS","MELAMPHAES SIMUS",44.5,0
2012,7,4,10,42,46.3396666666667,-64.073,"8 gang toothed scallop drag lined with 14 mm mesh",2416,"Crevette grise non spécifiée","CRANGON SP.","CRANGON SP.",0,2
2012,7,4,10,42,46.3396666666667,-64.073,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.65,38
2012,7,4,10,42,46.3396666666667,-64.073,"8 gang toothed scallop drag lined with 14 mm mesh",2539,NA,"LADY CRAB","OVALIPES OCELLATUS",0,1
2012,7,4,10,42,46.3396666666667,-64.073,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0.38,75
2012,7,4,10,42,46.3396666666667,-64.073,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","BLOOD STAR","HENRICIA SANGUINOLENTA",0,16
2012,7,4,10,42,46.3396666666667,-64.073,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Dollar de mer","ECHINARACHNIUS PARMA","ECHINARACHNIUS PARMA",0,32
2012,7,4,10,42,46.3396666666667,-64.073,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Éponge  non spécifiée","SPONGES","PORIFERA P.",1.56,0
2012,7,4,13,17,46.3988333333333,-64.275,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0,1
2012,7,4,13,17,46.3988333333333,-64.275,"8 gang toothed scallop drag lined with 14 mm mesh",122,"Tanche-tautogue","CUNNER","TAUTOGOLABRUS ADSPERSUS",0.22,1
2012,7,4,13,17,46.3988333333333,-64.275,"8 gang toothed scallop drag lined with 14 mm mesh",204,"Raie tachetée","WINTER SKATE","LEUCORAJA OCELLATA",0,1
2012,7,4,13,17,46.3988333333333,-64.275,"8 gang toothed scallop drag lined with 14 mm mesh",300,"Chaboisseau à dix-huit-épines","LONGHORN SCULPIN","MYOXOCEPHALUS OCTODECEMSPINOSUS",0,1
2012,7,4,13,17,46.3988333333333,-64.275,"8 gang toothed scallop drag lined with 14 mm mesh",2416,"Crevette grise non spécifiée","CRANGON SP.","CRANGON SP.",0,4
2012,7,4,13,17,46.3988333333333,-64.275,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.44,5
2012,7,4,13,17,46.3988333333333,-64.275,"8 gang toothed scallop drag lined with 14 mm mesh",2539,NA,"LADY CRAB","OVALIPES OCELLATUS",0,1
2012,7,4,13,17,46.3988333333333,-64.275,"8 gang toothed scallop drag lined with 14 mm mesh",2561,"Bernards l'hermite droitiers","PAGURUS SP.","PAGURUS SP.",0,23
2012,7,4,13,17,46.3988333333333,-64.275,"8 gang toothed scallop drag lined with 14 mm mesh",4221,"Lunatie (natice de l'Atlantique,natice héros)","NORTHERN MOONSNAIL","EUSPIRA HEROS",0,1
2012,7,4,13,17,46.3988333333333,-64.275,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0.05,8
2012,7,4,13,17,46.3988333333333,-64.275,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Dollar de mer","ECHINARACHNIUS PARMA","ECHINARACHNIUS PARMA",3.04,340
2012,7,4,13,17,46.3988333333333,-64.275,"8 gang toothed scallop drag lined with 14 mm mesh",8300,"Anémone de mer non spécifiée","SEA ANEMONE","ANTHOZOA C.",0,9
2012,7,4,13,17,46.3988333333333,-64.275,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Éponge  non spécifiée","SPONGES","PORIFERA P.",5.48,0
2012,7,4,13,57,46.3595833333333,-64.258,"8 gang toothed scallop drag lined with 14 mm mesh",122,"Tanche-tautogue","CUNNER","TAUTOGOLABRUS ADSPERSUS",0.125714285714286,3.42857142857143
2012,7,4,13,57,46.3595833333333,-64.258,"8 gang toothed scallop drag lined with 14 mm mesh",300,"Chaboisseau à dix-huit-épines","LONGHORN SCULPIN","MYOXOCEPHALUS OCTODECEMSPINOSUS",0,1.14285714285714
2012,7,4,13,57,46.3595833333333,-64.258,"8 gang toothed scallop drag lined with 14 mm mesh",301,"Chaboisseau à épines courtes","SHORTHORN SCULPIN","MYOXOCEPHALUS SCORPIUS",0,5.71428571428571
2012,7,4,13,57,46.3595833333333,-64.258,"8 gang toothed scallop drag lined with 14 mm mesh",992,NA,"MELAMPHAES SIMUS","MELAMPHAES SIMUS",0.182857142857143,0
2012,7,4,13,57,46.3595833333333,-64.258,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.434285714285714,6.85714285714286
2012,7,4,13,57,46.3595833333333,-64.258,"8 gang toothed scallop drag lined with 14 mm mesh",4311,NA,"QUAHAUG","VENUS MERCENARIA (OBSOLETE)",0,2.28571428571429
2012,7,4,13,57,46.3595833333333,-64.258,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astartes","ASTARTE SP.","ASTARTE SP.",0,99.4285714285714
2012,7,4,13,57,46.3595833333333,-64.258,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","SEA SCALLOP","PLACOPECTEN MAGELLANICUS",2.8,18.2857142857143
2012,7,4,13,57,46.3595833333333,-64.258,"8 gang toothed scallop drag lined with 14 mm mesh",4349,NA,"SCALLOP SHELLS","PECTINIDAE SHELLS",0,10.2857142857143
2012,7,4,13,57,46.3595833333333,-64.258,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0.617142857142857,48
2012,7,4,13,57,46.3595833333333,-64.258,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","BLOOD STAR","HENRICIA SANGUINOLENTA",0,0
2012,7,4,13,57,46.3595833333333,-64.258,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Dollar de mer","ECHINARACHNIUS PARMA","ECHINARACHNIUS PARMA",0.914285714285714,36.5714285714286
2012,7,4,13,57,46.3595833333333,-64.258,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Éponge  non spécifiée","SPONGES","PORIFERA P.",5.89714285714286,0
2012,7,4,14,49,46.3658333333333,-64.28575,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0.06,1
2012,7,4,14,49,46.3658333333333,-64.28575,"8 gang toothed scallop drag lined with 14 mm mesh",300,"Chaboisseau à dix-huit-épines","LONGHORN SCULPIN","MYOXOCEPHALUS OCTODECEMSPINOSUS",0,2
2012,7,4,14,49,46.3658333333333,-64.28575,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",1.13,26
2012,7,4,14,49,46.3658333333333,-64.28575,"8 gang toothed scallop drag lined with 14 mm mesh",4221,"Lunatie (natice de l'Atlantique,natice héros)","NORTHERN MOONSNAIL","EUSPIRA HEROS",0,1
2012,7,4,14,49,46.3658333333333,-64.28575,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astartes","ASTARTE SP.","ASTARTE SP.",0,4
2012,7,4,14,49,46.3658333333333,-64.28575,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","SEA SCALLOP","PLACOPECTEN MAGELLANICUS",0.23,2
2012,7,4,14,49,46.3658333333333,-64.28575,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0.11,7
2012,7,4,14,49,46.3658333333333,-64.28575,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","BLOOD STAR","HENRICIA SANGUINOLENTA",0,5
2012,7,4,14,49,46.3658333333333,-64.28575,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Dollar de mer","ECHINARACHNIUS PARMA","ECHINARACHNIUS PARMA",3.76,304
2012,7,4,14,49,46.3658333333333,-64.28575,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Éponge  non spécifiée","SPONGES","PORIFERA P.",1.83,0
2012,7,4,15,27,46.35775,-64.3265,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",0.0228571428571429,1.14285714285714
2012,7,4,15,27,46.35775,-64.3265,"8 gang toothed scallop drag lined with 14 mm mesh",143,"Turbot de sable","BRILL/WINDOWPANE","SCOPHTHALMUS AQUOSUS",0,1.14285714285714
2012,7,4,15,27,46.35775,-64.3265,"8 gang toothed scallop drag lined with 14 mm mesh",301,"Chaboisseau à épines courtes","SHORTHORN SCULPIN","MYOXOCEPHALUS SCORPIUS",0,1.14285714285714
2012,7,4,15,27,46.35775,-64.3265,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe tourteau commun","ATLANTIC ROCK CRAB","CANCER IRRORATUS",0.205714285714286,2.28571428571429
2012,7,4,15,27,46.35775,-64.3265,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Étoile de mer non spécifiée","ASTERIAS SP.","ASTERIAS SP.",0,4.57142857142857
2012,7,4,15,27,46.35775,-64.3265,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Dollar de mer","ECHINARACHNIUS PARMA","ECHINARACHNIUS PARMA",0.148571428571429,16
2012,7,4,15,27,46.35775,-64.3265,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Éponge  non spécifiée","SPONGES","PORIFERA P.",0.468571428571429,0
