"source","latin.name_nom.latin","english.name_nom.anglais","french.name_nom.français","year_année","month_mois","number.otoliths_nombre.otolithes"
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1994,5,234
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1994,6,345
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1994,7,368
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1994,8,13
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1994,9,295
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1994,10,353
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1995,5,112
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1995,6,119
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1995,7,237
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1995,8,168
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1995,9,95
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1995,10,252
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1996,6,282
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1997,5,268
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1997,6,176
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1998,5,471
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1998,6,320
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1998,7,156
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1998,8,300
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1998,9,245
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1998,10,298
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1999,5,293
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1999,6,604
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1999,7,1214
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1999,8,392
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1999,9,595
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1999,10,622
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1999,11,201
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2000,4,45
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2000,5,357
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2000,6,722
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2000,7,1192
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2000,8,206
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2000,9,502
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2000,10,310
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2000,11,58
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2001,4,34
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2001,5,377
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2001,6,763
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2001,7,922
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2001,8,367
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2001,9,799
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2001,10,295
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2001,11,218
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2002,4,38
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2002,5,208
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2002,6,654
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2002,7,921
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2002,8,247
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2002,9,510
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2002,10,99
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2002,11,198
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2004,6,197
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2004,7,569
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2004,8,287
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2004,9,404
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2004,10,347
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2004,11,36
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2005,5,62
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2005,6,255
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2005,7,753
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2005,8,162
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2005,9,243
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2005,10,212
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2005,11,201
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2006,5,85
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2006,6,92
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2006,7,509
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2006,8,354
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2006,9,267
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2006,10,328
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2006,11,124
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2007,5,68
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2007,6,174
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2007,7,644
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2007,8,295
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2007,9,61
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2007,10,198
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2008,5,144
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2008,6,120
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2008,7,460
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2008,8,81
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2008,9,299
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2008,10,225
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2008,11,26
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2009,5,175
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2009,6,219
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2009,9,44
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2010,5,73
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2010,6,230
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2010,7,30
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2011,5,124
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2011,6,331
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2011,7,45
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2012,5,118
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2012,6,393
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2012,7,129
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2013,4,192
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2013,5,107
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2013,6,110
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2013,8,45
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2014,5,203
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2014,6,171
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2014,7,116
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2014,9,26
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2014,10,48
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2015,5,248
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2015,6,74
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2015,8,53
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2015,9,27
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2016,5,234
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2016,6,57
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2016,7,39
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2016,8,110
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2017,5,35
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2017,6,162
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2017,8,42
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2018,5,84
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2018,6,204
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2019,5,77
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2019,6,233
"Observers","Gadus morhua","Atlantic Cod","Morue franche",0,0,76
"Observers","Gadus morhua","Atlantic Cod","Morue franche",0,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",0,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",1,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",1,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",1,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",1,8,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2,3,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",3,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",3,5,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",3,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",4,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",4,6,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",5,5,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",5,7,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",6,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",6,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",6,8,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",7,3,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",7,5,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",8,5,4
"Observers","Gadus morhua","Atlantic Cod","Morue franche",8,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",9,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",9,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",9,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",9,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",10,4,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",10,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",10,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",10,8,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",11,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",11,6,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",11,8,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",12,4,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",12,6,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",13,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",13,6,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",13,8,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",14,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",14,6,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",14,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",15,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",15,6,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",15,8,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",16,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",16,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",16,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",16,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",17,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",17,6,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",17,8,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",18,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",18,5,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",18,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",19,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",19,6,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",19,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",20,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",20,6,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",20,8,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",21,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",21,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",21,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",21,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",22,5,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",22,6,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",23,4,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",23,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",23,7,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",24,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",24,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",24,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",24,8,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",25,4,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",25,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",25,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",26,4,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",26,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",26,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",27,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",27,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",27,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",27,8,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",28,4,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",28,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",28,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",28,9,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",29,4,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",29,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",30,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",30,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",30,6,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",30,8,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",31,4,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",31,6,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",31,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",32,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",32,6,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",32,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",33,3,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",33,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",33,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",33,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",34,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",34,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",34,6,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",35,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",35,6,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",35,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",36,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",36,6,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",36,7,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",37,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",37,5,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",37,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",38,3,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",38,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",38,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",38,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",38,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",39,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",39,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",39,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",39,8,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",40,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",40,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",40,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",40,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",41,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",41,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",41,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",41,8,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",42,4,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",42,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",42,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",42,8,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",43,4,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",43,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",43,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",44,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",44,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",44,7,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",45,5,4
"Observers","Gadus morhua","Atlantic Cod","Morue franche",45,8,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",46,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",46,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",46,6,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",47,4,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",47,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",47,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",48,3,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",48,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",48,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",48,9,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",49,5,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",49,6,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",50,5,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",50,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",50,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",51,4,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",51,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",52,4,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",52,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",52,6,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",53,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",53,6,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",53,8,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",54,4,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",54,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",54,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",55,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",55,6,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",56,4,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",56,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",56,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",56,9,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",57,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",57,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",57,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",57,9,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",58,3,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",58,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",58,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",58,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",58,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",59,3,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",59,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",59,5,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",60,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",60,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",60,6,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",60,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",61,2,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",61,4,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",61,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",62,4,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",62,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",62,7,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",63,3,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",63,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",63,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",63,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",63,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",64,4,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",64,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",64,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",64,8,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",65,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",65,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",65,6,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",66,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",66,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",66,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",66,8,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",67,3,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",67,4,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",67,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",67,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",68,3,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",68,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",68,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",68,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",69,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",69,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",69,6,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",70,3,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",70,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",70,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",70,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",71,3,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",71,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",71,6,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",72,4,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",72,6,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",72,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",73,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",73,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",73,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",73,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",74,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",74,5,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",74,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",75,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",75,6,3
"Observers","Gadus morhua","Atlantic Cod","Morue franche",75,8,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",76,2,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",76,4,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",76,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",76,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",77,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",77,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",77,6,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",78,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",78,6,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",78,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",79,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",79,6,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",80,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",80,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",80,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",81,3,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",81,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",81,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",82,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",82,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",82,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",83,3,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",83,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",83,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",84,3,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",84,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",84,8,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",85,3,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",85,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",86,3,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",86,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",86,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",87,4,1
