"source","latin.name_nom.latin","english.name_nom.anglais","french.name_nom.français","year_année","month_mois","number.otoliths_nombre.otolithes"
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1987,9,4055
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1988,9,3759
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1989,9,4189
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1990,9,3776
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1991,9,5365
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1992,9,4934
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1993,9,5169
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1994,9,5010
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1995,9,5390
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1996,9,5424
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1997,9,5056
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1998,9,5175
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",1999,9,4876
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2000,9,4121
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2001,9,3322
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2002,9,4475
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2003,9,2314
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2004,9,3752
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2005,9,3203
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2006,9,4226
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2007,9,3875
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,8,677
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2008,9,3718
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2009,9,3500
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2010,9,3303
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2011,9,2937
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2011,10,315
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2012,9,3504
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2013,9,3550
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2014,9,4081
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2015,9,4286
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2016,9,3927
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2017,9,2900
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2018,9,1945
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2018,10,162
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2019,9,2912
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2019,10,3
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2020,9,1360
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2020,10,403
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2021,8,339
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2021,9,3292
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2022,9,2523
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2023,9,3005
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2023,10,247
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2024,8,535
"RV-4T","Hippoglossoides platessoides","American Plaice","Plie canadienne",2024,9,2981
