date,river_name__nom_de_la_rivière,site_code__numéro_du_site,species__espèces,status__statut,life_stage__stade_de_vie,adipose_condition__état_de_nageoire_adipeuse,total_length__longueur_totale,fork_length__longueur à la fourche,weight__poids,reproductive_status__stade_de_la_reproduction,sex__sexe,scale_id_number__numéro_id_écaille,ager_id__id_de_l'analyste,SMART_river_age__âge_en_rivière,SMART_river_age_type__type_âge_en_rivière,notes,sweep_number__numéro_de_balayage,sweep_time__temps_de_balayage,full_wetted_area__surface_mouillée_totale,sample_id__numéro_d_identification_de_l_échantillon
2021-08-25,NE Margaree River,56,Atlantic salmon,"Released, sampled",parr,Absent (hatchery),,112.0,12.75,,unknown,56B-7 2021,878,1,scale,,0.5,493,135.343,256813
2021-08-25,NE Margaree River,56,Atlantic salmon,"Released, sampled",parr,Present,,97.0,9.38,,unknown,,,1,"length-frequency, auto",,0.5,493,135.343,256814
2021-08-25,NE Margaree River,56,Atlantic salmon,"Released, sampled",parr,Present,,110.0,14.91,,unknown,,,1,"length-frequency, auto",,0.5,493,135.343,256815
2021-08-25,NE Margaree River,56,Atlantic salmon,"Released, sampled",parr,Present,,132.0,22.87,,unknown,56B-8 2021,878,2,scale,,0.5,493,135.343,256816
2021-08-25,NE Margaree River,56,Atlantic salmon,"Released, sampled",parr,Present,,93.0,11.22,,unknown,,,1,"length-frequency, auto",,0.5,493,135.343,256817
2021-08-25,NE Margaree River,56,Atlantic salmon,"Released, sampled",parr,Present,,97.0,8.93,,unknown,,,1,"length-frequency, auto",,0.5,493,135.343,256818
2021-08-25,NE Margaree River,56,Atlantic salmon,"Released, sampled",parr,Present,,104.0,11.73,,unknown,56B-9 2021,878,1,scale,,0.5,493,135.343,256819
2021-08-25,NE Margaree River,56,Atlantic salmon,"Released, sampled",parr,Present,,112.0,14.2,,unknown,,,1,"length-frequency, auto",,0.5,493,135.343,256820
2021-08-25,NE Margaree River,56,Atlantic salmon,"Released, sampled",parr,Present,,102.0,10.06,,unknown,56B-10 2021,878,1,scale,,0.5,493,135.343,256821
2021-08-25,NE Margaree River,56,Brook trout,"Released, sampled",juvenile,Not checked,,71.0,4.08,,not checked,,,,,,0.5,493,135.343,256822
2021-08-25,NE Margaree River,56,Brook trout,"Released, sampled",resident,Not checked,,127.0,22.38,,not checked,,,,,,0.5,493,135.343,256823
2021-08-26,Big Brook,15,Atlantic salmon,"Mortality, sampled",fry,Not checked,,51.0,1.5,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256824
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,60.0,2.46,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256825
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,60.0,2.33,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256826
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,58.0,2.27,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256827
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,54.0,1.83,,not checked,,,0,"length-frequency, auto",Had a stumpy tail,0.5,534,119.105,256828
2021-08-26,Big Brook,15,Atlantic salmon,"Mortality, sampled",fry,Not checked,,53.0,1.49,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256829
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,51.0,1.71,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256830
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,60.0,2.32,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256831
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,57.0,2.33,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256832
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,61.0,2.68,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256833
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,58.0,2.19,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256834
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,58.0,2.22,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256835
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,55.0,1.86,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256836
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,56.0,1.94,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256837
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,54.0,1.91,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256838
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,59.0,2.57,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256839
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,56.0,1.98,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256840
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,52.0,1.7,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256841
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,53.0,1.6,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256842
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,48.0,1.29,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256843
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,57.0,1.91,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256844
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,51.0,1.97,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256845
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,59.0,2.25,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256846
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,57.0,2.01,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256847
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,59.0,2.55,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256848
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,57.0,2.03,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256849
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,59.0,2.27,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256850
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,52.0,1.3,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256851
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",fry,Not checked,,59.0,2.38,,not checked,,,0,"length-frequency, auto",,0.5,534,119.105,256852
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",parr,Present,,112.0,16.64,,unknown,15-1 2021,878,1,scale,,0.5,534,119.105,256933
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",parr,Present,,91.0,8.91,,unknown,15-2 2021,878,1,scale,,0.5,534,119.105,256934
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",parr,Present,,103.0,11.29,,unknown,15-3 2021,878,1,scale,,0.5,534,119.105,256935
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",parr,Present,,121.0,18.24,,unknown,15-4 2021,878,2,scale,"poor scales, looks 2+",0.5,534,119.105,256936
2021-08-26,Big Brook,15,Atlantic salmon,"Released, sampled",parr,Present,,83.0,6.49,,unknown,15-5 2021,878,1,scale,,0.5,534,119.105,256937
2021-08-26,Big Brook,15,Brown trout,"Mortality, sampled",juvenile,Not checked,,63.0,2.72,,not checked,15-BT1 2021,878,0,scale,,0.5,534,119.105,256938
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,63.0,3.05,,not checked,,,,,,0.5,534,119.105,256939
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,57.0,2.08,,not checked,,,,,,0.5,534,119.105,256940
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,53.0,1.94,,not checked,,,,,,0.5,534,119.105,256941
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,60.0,2.62,,not checked,,,,,,0.5,534,119.105,256942
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,68.0,3.67,,not checked,,,,,,0.5,534,119.105,256943
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,66.0,3.05,,not checked,,,,,,0.5,534,119.105,256944
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,50.0,1.38,,not checked,,,,,,0.5,534,119.105,256945
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,55.0,1.77,,not checked,,,,,,0.5,534,119.105,256946
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,71.0,4.28,,not checked,,,,,,0.5,534,119.105,256947
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,66.0,3.34,,not checked,,,,,,0.5,534,119.105,256948
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,60.0,2.67,,not checked,,,,,,0.5,534,119.105,256949
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,52.0,1.71,,not checked,,,,,,0.5,534,119.105,256950
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,56.0,1.94,,not checked,,,,,,0.5,534,119.105,256951
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,55.0,1.9,,not checked,,,,,,0.5,534,119.105,256952
2021-08-26,Big Brook,15,Brook trout,"Released, sampled",juvenile,Not checked,,100.0,9.75,,not checked,,,,,,0.5,534,119.105,256953
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,59.0,2.14,,not checked,,,,,,0.5,534,119.105,256954
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,65.0,3.02,,not checked,,,,,,0.5,534,119.105,256955
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,61.0,2.39,,not checked,,,,,,0.5,534,119.105,256956
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,61.0,2.58,,not checked,,,,,,0.5,534,119.105,256957
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,59.0,2.47,,not checked,,,,,,0.5,534,119.105,256958
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,55.0,1.54,,not checked,,,,,,0.5,534,119.105,256959
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,54.0,1.72,,not checked,,,,,,0.5,534,119.105,256960
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,53.0,1.8,,not checked,,,,,,0.5,534,119.105,256961
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,63.0,2.87,,not checked,,,,,,0.5,534,119.105,256962
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,67.0,3.39,,not checked,,,,,,0.5,534,119.105,256963
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,64.0,2.8,,not checked,,,,,,0.5,534,119.105,256964
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,63.0,2.95,,not checked,,,,,,0.5,534,119.105,256965
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,67.0,2.81,,not checked,,,,,,0.5,534,119.105,256966
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,55.0,1.91,,not checked,,,,,,0.5,534,119.105,256967
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,53.0,1.8,,not checked,,,,,,0.5,534,119.105,256968
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,50.0,1.25,,not checked,,,,,,0.5,534,119.105,256969
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,47.0,1.18,,not checked,,,,,,0.5,534,119.105,256970
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,51.0,1.36,,not checked,,,,,,0.5,534,119.105,256971
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,50.0,1.39,,not checked,,,,,,0.5,534,119.105,256972
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,57.0,2.15,,not checked,,,,,,0.5,534,119.105,256973
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,58.0,1.92,,not checked,,,,,,0.5,534,119.105,256974
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,63.0,2.78,,not checked,,,,,,0.5,534,119.105,256975
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,51.0,1.45,,not checked,,,,,,0.5,534,119.105,256976
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,66.0,3.34,,not checked,,,,,,0.5,534,119.105,256977
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,59.0,2.09,,not checked,,,,,,0.5,534,119.105,256978
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,52.0,1.42,,not checked,,,,,,0.5,534,119.105,256979
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,57.0,2.2,,not checked,,,,,,0.5,534,119.105,256980
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,49.0,1.29,,not checked,,,,,,0.5,534,119.105,256981
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,57.0,2.07,,not checked,,,,,,0.5,534,119.105,256982
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,66.0,2.99,,not checked,,,,,,0.5,534,119.105,256983
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,59.0,2.42,,not checked,,,,,,0.5,534,119.105,256984
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,70.0,3.76,,not checked,,,,,,0.5,534,119.105,256985
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,58.0,2.11,,not checked,,,,,,0.5,534,119.105,256986
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,64.0,2.76,,not checked,,,,,,0.5,534,119.105,256987
2021-08-26,Big Brook,15,Brown trout,"Released, sampled",juvenile,Not checked,,54.0,1.64,,not checked,,,,,,0.5,534,119.105,256988
2021-08-26,Big Brook,15,Brook trout,"Released, sampled",juvenile,Not checked,,94.0,7.79,,not checked,,,,,,0.5,534,119.105,256989
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257053
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257054
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257055
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257056
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257057
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257058
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257059
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257060
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257061
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257062
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257063
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257064
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257065
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257066
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257067
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257068
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257069
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257070
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257071
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257072
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257073
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257074
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257075
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257076
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257077
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257078
2021-08-26,Big Brook,15,Brown trout,"Released, unsampled",juvenile,Not checked,,,,,not checked,,,,,,0.5,534,119.105,257079
2021-08-31,Trout Brook,98,Atlantic salmon,"Released, sampled",fry,Not checked,,71.0,4.25,,not checked,,,0,"length-frequency, auto",,0.5,628,119.186,257080
2021-08-31,Trout Brook,98,Atlantic salmon,"Released, sampled",fry,Not checked,,66.0,3.72,,not checked,,,0,"length-frequency, auto",,0.5,628,119.186,257081
2021-08-31,Trout Brook,98,Atlantic salmon,"Released, sampled",fry,Not checked,,63.0,2.88,,not checked,,,0,"length-frequency, auto",,0.5,628,119.186,257082
2021-08-31,Trout Brook,98,Atlantic salmon,"Released, sampled",fry,Not checked,,71.0,4.46,,not checked,,,0,"length-frequency, auto",,0.5,628,119.186,257083
2021-08-31,Trout Brook,98,Atlantic salmon,"Released, sampled",parr,Present,,108.0,14.09,,unknown,98-1 2021,878,1,scale,,0.5,628,119.186,257084
2021-08-31,Trout Brook,98,Atlantic salmon,"Released, sampled",parr,Present,,119.0,16.44,,unknown,98-2 2021,878,1,scale,,0.5,628,119.186,257085
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,59.0,2.96,,not checked,,,,,,0.5,628,119.186,257086
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,60.0,1.93,,not checked,,,,,,0.5,628,119.186,257087
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,73.0,3.66,,not checked,,,,,,0.5,628,119.186,257088
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,60.0,2.17,,not checked,,,,,,0.5,628,119.186,257089
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,100.0,10.31,,not checked,,,,,,0.5,628,119.186,257090
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,57.0,1.91,,not checked,,,,,,0.5,628,119.186,257091
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,61.0,2.32,,not checked,,,,,,0.5,628,119.186,257092
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,66.0,3.45,,not checked,,,,,,0.5,628,119.186,257093
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,76.0,5.81,,not checked,,,,,,0.5,628,119.186,257094
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,65.0,3.78,,not checked,,,,,,0.5,628,119.186,257095
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,64.0,1.72,,not checked,,,,,,0.5,628,119.186,257096
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,62.0,3.16,,not checked,,,,,,0.5,628,119.186,257097
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,54.0,0.63,,not checked,,,,,,0.5,628,119.186,257098
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,64.0,3.06,,not checked,,,,,,0.5,628,119.186,257099
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,74.0,4.55,,not checked,,,,,,0.5,628,119.186,257100
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,59.0,2.2,,not checked,,,,,,0.5,628,119.186,257101
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,61.0,2.18,,not checked,,,,,,0.5,628,119.186,257102
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,72.0,3.54,,not checked,,,,,,0.5,628,119.186,257103
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,75.0,4.54,,not checked,,,,,,0.5,628,119.186,257104
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,51.0,1.48,,not checked,,,,,,0.5,628,119.186,257105
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,61.0,2.11,,not checked,,,,,,0.5,628,119.186,257106
2021-08-31,Trout Brook,98,Sea Lamprey,"Released, sampled",ammocoete,Not checked,,119.0,2.69,,not checked,,,,,,0.5,628,119.186,257107
2021-08-31,Trout Brook,98,three-spined stickleback,"Released, sampled",,Not checked,,42.0,0.62,,not checked,,,,,,0.5,628,119.186,257108
2021-08-31,Trout Brook,98,Atlantic salmon,"Released, sampled",fry,Not checked,,68.0,3.94,,not checked,,,0,"length-frequency, auto",,1.0,717,119.186,257111
2021-08-31,Trout Brook,98,Atlantic salmon,"Released, sampled",parr,Present,,116.0,18.8,,unknown,98-3 2021,878,1,scale,,1.0,717,119.186,257112
2021-08-31,Trout Brook,98,Atlantic salmon,"Released, sampled",parr,Present,,124.0,22.75,,unknown,98-4 2021,878,2,scale,,1.0,717,119.186,257113
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,70.0,3.01,,not checked,,,,,,1.0,717,119.186,257114
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,71.0,4.29,,not checked,,,,,,1.0,717,119.186,257115
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,60.0,2.61,,not checked,,,,,,1.0,717,119.186,257116
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,71.0,3.61,,not checked,,,,,,1.0,717,119.186,257117
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,62.0,2.52,,not checked,,,,,,1.0,717,119.186,257118
2021-08-31,Trout Brook,98,Brook trout,"Mortality, sampled",juvenile,Not checked,,65.0,2.97,,not checked,,,,,,1.0,717,119.186,257119
2021-08-31,Trout Brook,98,Brook trout,"Mortality, sampled",juvenile,Not checked,,60.0,2.66,,not checked,,,,,,1.0,717,119.186,257120
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,65.0,3.05,,not checked,,,,,,1.0,717,119.186,257121
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,60.0,2.13,,not checked,,,,,,1.0,717,119.186,257122
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,61.0,2.38,,not checked,,,,,,1.0,717,119.186,257123
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,66.0,3.07,,not checked,,,,,,1.0,717,119.186,257124
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,69.0,3.25,,not checked,,,,,,1.0,717,119.186,257125
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,71.0,4.05,,not checked,,,,,,1.0,717,119.186,257126
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,59.0,2.81,,not checked,,,,,,1.0,717,119.186,257127
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,62.0,2.15,,not checked,,,,,,1.0,717,119.186,257128
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,67.0,3.63,,not checked,,,,,,1.0,717,119.186,257129
2021-08-31,Trout Brook,98,three-spined stickleback,"Released, sampled",,Not checked,,44.0,0.88,,not checked,,,,,,1.0,717,119.186,257130
2021-08-31,Trout Brook,98,Sea Lamprey,"Released, sampled",ammocoete,Not checked,,155.0,7.02,,not checked,,,,,,1.0,717,119.186,257131
2021-08-31,Trout Brook,98,Atlantic salmon,"Released, sampled",fry,Not checked,,71.0,3.92,,not checked,,,0,"length-frequency, auto",,2.0,498,119.186,257140
2021-08-31,Trout Brook,98,Atlantic salmon,"Released, sampled",fry,Not checked,,70.0,4.82,,not checked,,,0,"length-frequency, auto",,2.0,498,119.186,257141
2021-08-31,Trout Brook,98,Atlantic salmon,"Released, sampled",parr,Present,,86.0,7.01,,unknown,98-5 2021,878,1,scale,Very little growth in first year,2.0,498,119.186,257255
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,75.0,4.21,,not checked,,,,,,2.0,498,119.186,257256
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,55.0,1.78,,not checked,,,,,,2.0,498,119.186,257257
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,85.0,6.16,,not checked,,,,,,2.0,498,119.186,257258
2021-08-31,Trout Brook,98,Brook trout,"Released, sampled",juvenile,Not checked,,80.0,5.0,,not checked,,,,,,2.0,498,119.186,257259
2021-08-31,Trout Brook,98,Sea Lamprey,"Released, sampled",ammocoete,Not checked,,160.0,9.19,,not checked,,,,,,2.0,498,119.186,257260
2021-08-31,Trout Brook,98,Brown trout,"Released, sampled",juvenile,Not checked,,175.0,59.13,,not checked,98-BT1 2021,878,2,scale,Read as 2+ with very little growth in first year,2.0,498,119.186,257261
2021-08-31,Trout Brook,98,Sea Lamprey,"Released, sampled",ammocoete,Not checked,,114.0,8.89,,not checked,,,,,,3.0,430,119.186,257262
