year__année,month__mois,day__jour,river_name__nom_de_la_rivière,site_code__numéro_du_site,english_name__nom_anglais,french_name__nom_français,scientific_name__nom_scientifique,status__statut,life_stage__stade_de_vie,adipose_condition__état_de_nageoire_adipeuse,total_length__longueur_totale,fork_length__longueur à la fourche,weight__poids,reproductive_status__stade_de_la_reproduction,sex__sexe,scale_id_number__numéro_id_écaille,ager_id__id_de_l'analyste,SMART_river_age__âge_en_rivière,SMART_river_age_type__type_âge_en_rivière,notes,sweep_number__numéro_de_balayage,sweep_time__temps_de_balayage,full_wetted_area__surface_mouillée_totale,sample_id__numéro_d_identification_de_l_échantillon
2021,9,22,River Philip,EFRP6,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,87.0,5.7,,Unknown,,,,,,0.5,504,88.905,253419
2021,9,22,River Philip,EFRP6,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,95.0,7.39,,Unknown,,,,,,0.5,504,88.905,253420
2021,9,22,River Philip,EFRP6,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,57.0,2.04,,Unknown,,,,,,0.5,504,88.905,253421
2021,9,22,River Philip,EFRP6,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,69.0,3.34,,Unknown,,,,,,0.5,504,88.905,253422
2021,9,22,River Philip,EFRP6,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,60.0,2.5,,Unknown,,,,,,0.5,504,88.905,253423
2021,9,22,River Philip,EFRP6,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,50.0,1.34,,Unknown,,,,,,0.5,504,88.905,253424
2021,9,22,River Philip,EFRP6,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,109.0,13.51,,Unknown,,,,,,0.5,504,88.905,253425
2021,9,22,River Philip,EFRP6,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,65.0,2.85,,Unknown,,,,,,0.5,504,88.905,253426
2021,9,22,River Philip,EFRP6,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,104.0,10.62,,Unknown,,,,,,0.5,504,88.905,253427
2021,9,22,River Philip,EFRP6,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,62.0,2.65,,Unknown,,,,,,0.5,504,88.905,253428
2021,9,22,River Philip,EFRP6,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,93.0,8.58,,Unknown,,,,,,0.5,504,88.905,253429
2021,9,22,River Philip,EFRP6,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,112.0,16.49,,Unknown,,,,,,0.5,504,88.905,253430
2021,9,22,River Philip,EFRP6,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,71.0,4.16,,Unknown,,,,,,0.5,504,88.905,253431
2021,9,22,River Philip,EFRP6,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,58.0,1.64,,Unknown,,,,,,0.5,504,88.905,253432
2021,9,22,River Philip,EFRP6,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,48.0,1.1,,Unknown,,,,,,0.5,504,88.905,253433
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,62.0,2.79,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253434
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,49.0,1.35,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253435
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,56.0,1.94,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253436
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,64.0,3.18,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253437
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,56.0,2.18,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253438
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,64.0,1.91,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253439
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,62.0,2.57,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253440
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,56.0,2.09,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253441
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,64.0,2.18,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253442
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,64.0,2.96,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253443
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,60.0,2.4,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253444
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,54.0,1.56,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253445
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,52.0,1.54,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253446
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,59.0,2.42,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253447
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,55.0,1.81,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253448
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,67.0,3.32,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253449
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,54.0,1.86,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253450
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,58.0,2.24,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253451
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,59.0,2.36,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253452
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,57.0,3.16,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253453
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,51.0,1.43,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253454
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,61.0,2.73,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253455
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,67.0,3.24,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253456
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,55.0,1.6,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253457
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,54.0,1.64,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253458
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,53.0,1.72,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253459
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,64.0,2.72,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253460
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,56.0,2.12,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253461
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,68.0,3.42,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253462
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,51.0,1.49,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253463
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,56.0,2.05,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253464
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,61.0,2.19,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253465
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,55.0,1.92,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253466
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,55.0,1.62,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253467
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,61.0,1.6,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253468
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,57.0,2.03,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253469
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,56.0,1.82,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253470
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,63.0,2.57,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253471
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,57.0,2.12,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253472
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,64.0,2.88,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253473
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,61.0,2.45,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253474
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,55.0,1.77,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253475
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,65.0,2.89,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253476
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,61.0,2.5,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253477
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,60.0,2.26,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253478
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,57.0,2.08,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253479
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,63.0,2.67,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253480
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,53.0,1.69,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253481
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,62.0,2.95,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253482
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,66.0,3.21,,Unknown,,,0,"length-frequency, auto",,0.5,486,62.35,253483
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253484
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253485
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253486
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253487
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253488
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253489
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253490
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253491
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253492
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253493
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253494
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253495
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253496
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253497
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253498
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253499
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253500
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253501
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253502
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253503
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253504
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253505
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253506
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253507
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253508
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253509
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253510
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,R,fry,Present,,,,,Unknown,,,0,visual,,0.5,486,62.35,253511
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,110.0,15.07,,Male,EFRP3-1 2021,878,1,scale,,0.5,486,62.35,253512
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,106.0,12.37,,Unknown,EFRP3-2 2021,878,1,scale,,0.5,486,62.35,253513
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,91.0,9.12,,Unknown,EFRP3-3 2021,878,1,scale,,0.5,486,62.35,253514
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,124.0,18.05,,Unknown,EFRP3-4 2021,878,2,scale,first annulus very close to focus,0.5,486,62.35,253515
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,99.0,9.97,,Unknown,EFRP3-5 2021,878,1,scale,,0.5,486,62.35,253516
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,77.0,4.11,,Unknown,EFRP3-6 2021,878,1,scale,,0.5,486,62.35,253517
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,92.0,7.4,,Unknown,EFRP3-7 2021,878,1,scale,,0.5,486,62.35,253518
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,86.0,6.88,,Unknown,EFRP3-8 2021,878,1,scale,,0.5,486,62.35,253519
2021,9,22,River Philip,EFRP3,Atlantic salmon,saumon atlantique,Salmo salar,RS,parr,Present,,95.0,8.57,,Unknown,,,1,"length-frequency, auto",,0.5,486,62.35,253520
2021,9,22,River Philip,EFRP3,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,217.0,,,Unknown,EFRP3-BT-1 2021,878,2,scale,Only one scale shows 1st year close to a well defined focus,0.5,486,62.35,253521
2021,9,22,River Philip,EFRP3,Brook trout,omble de fontaine,Salvelinus fontinalis,RS,,Not checked,,225.0,,,Unknown,,,,,,0.5,486,62.35,253522
2021,9,22,River Philip,EFRP3,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,155.0,43.86,,Unknown,,,,,,0.5,486,62.35,253523
2021,9,22,River Philip,EFRP3,Brook trout,omble de fontaine,Salvelinus fontinalis,RS,,Not checked,,76.0,4.33,,Unknown,,,,,,0.5,486,62.35,253524
2021,9,22,River Philip,EFRP3,Brook trout,omble de fontaine,Salvelinus fontinalis,RS,,Not checked,,62.0,2.82,,Unknown,,,,,,0.5,486,62.35,253525
2021,9,22,River Philip,EFRP3,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,63.0,3.16,,Unknown,,,,,,0.5,486,62.35,253526
2021,9,22,River Philip,EFRP3,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,72.0,3.7,,Unknown,,,,,,0.5,486,62.35,253527
2021,9,22,River Philip,EFRP3,Brown trout,truite brune,Salmo trutta,RS,,Not checked,,60.0,2.84,,Unknown,,,,,,0.5,486,62.35,253528
2021,9,22,River Philip,EFRP3,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,RS,,Not checked,,43.0,0.85,,Unknown,,,,,,0.5,486,62.35,253529
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,61.0,2.48,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253530
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,64.0,2.84,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253531
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,60.0,2.28,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253532
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,57.0,2.25,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253533
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,55.0,1.78,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253534
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,63.0,2.56,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253535
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,62.0,2.97,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253536
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,62.0,2.66,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253537
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,51.0,1.51,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253538
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,60.0,2.27,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253539
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,64.0,2.81,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253540
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,67.0,3.57,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253541
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,55.0,1.77,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253542
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,66.0,3.0,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253543
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,50.0,1.36,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253544
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,53.0,1.86,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253545
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,67.0,3.74,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253546
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,62.0,2.4,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253547
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,58.0,2.07,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253548
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,66.0,3.29,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253549
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,60.0,2.49,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253550
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,55.0,2.01,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253551
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,56.0,2.23,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253552
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,60.0,2.44,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253553
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,60.0,2.47,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253554
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,55.0,1.78,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253555
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,55.0,1.72,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253556
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,67.0,3.5,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253557
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,60.0,2.39,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253558
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,57.0,2.05,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253559
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,56.0,1.96,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253560
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,61.0,2.28,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253561
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,51.0,1.38,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253562
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,60.0,2.22,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253563
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,64.0,2.93,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253564
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,58.0,2.18,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253565
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,55.0,1.86,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253566
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,55.0,2.27,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253567
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,63.0,2.61,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253568
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,66.0,3.36,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253569
2021,9,22,River Philip,EFRP4,Atlantic salmon,saumon atlantique,Salmo salar,RS,fry,Present,,63.0,2.84,,Unknown,,,0,"length-frequency, auto",,0.5,504,69.981,253570
