"year__annee","month__mois","day__jour","start_hour__heure_de_depart","start_minute__minute_de_depart","latitude","longitude","gear__equipement","species__espece","french_name__nom_francais","english_name__nom_anglais","latin_name__nom_latin","weight_caught__poids_pris","number_caught__quantite_attrape"
2014,6,8,11,54,46.6165,-64.4565,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",2.94,57
2014,6,8,11,54,46.6165,-64.4565,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.328,128
2014,6,8,11,54,46.6165,-64.4565,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","Fat blood star","Henricia sanguinolenta",0.528,24
2014,6,8,11,54,46.6165,-64.4565,"8 gang toothed scallop drag lined with 14 mm mesh",8300,"Anthozoa non-spécifié","Anthozoa unidentified","Anthozoa (c.)",0,1
2014,6,8,11,54,46.6165,-64.4565,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Porifera non-spécifié","Sponge unidentified","Porifera",0,76
2014,6,8,13,31,46.5848333333333,-64.488,"8 gang toothed scallop drag lined with 14 mm mesh",42,"Limande à queue jaune","Yellowtail flounder","Limanda ferruginea",0.092,3
2014,6,8,13,31,46.5848333333333,-64.488,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.02,1
2014,6,8,13,31,46.5848333333333,-64.488,"8 gang toothed scallop drag lined with 14 mm mesh",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.052,1
2014,6,8,13,31,46.5848333333333,-64.488,"8 gang toothed scallop drag lined with 14 mm mesh",340,"Poisson-alligator atlantique","Alligatorfish","Aspidophoroides monopterygius",0.009,2
2014,6,8,13,31,46.5848333333333,-64.488,"8 gang toothed scallop drag lined with 14 mm mesh",2212,"Crevette ésope","Aesop shrimp","Pandalus montagui",4,4
2014,6,8,13,31,46.5848333333333,-64.488,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",2.81,64
2014,6,8,13,31,46.5848333333333,-64.488,"8 gang toothed scallop drag lined with 14 mm mesh",2521,"Crabe lyre (arctique)","Arctic Lyre Crab/Lesser toad crab","Hyas coarctatus",0.009,1
2014,6,8,13,31,46.5848333333333,-64.488,"8 gang toothed scallop drag lined with 14 mm mesh",2559,"Bernard l'ermite superfamille","Hermit crab superfamily","Paguridae (f.)",0,2
2014,6,8,13,31,46.5848333333333,-64.488,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astarte non-spécifié","Astarte unidentified","Astarte sp.",0.013,3
2014,6,8,13,31,46.5848333333333,-64.488,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",3.55,29
2014,6,8,13,31,46.5848333333333,-64.488,"8 gang toothed scallop drag lined with 14 mm mesh",4328,"Anomiidae non-spécifié","Anomiid unidentified","Anomiidae (f.)",0,4
2014,6,8,13,31,46.5848333333333,-64.488,"8 gang toothed scallop drag lined with 14 mm mesh",4349,"Pectinidae non-spécifié vide","Scallop unidentified empty","Pectinidae sp. empty",0,1
2014,6,8,13,31,46.5848333333333,-64.488,"8 gang toothed scallop drag lined with 14 mm mesh",5202,"Crépidule pontée (pantouffle)","Common atlantic slippersnail","Crepidula fornicata",0,0
2014,6,8,13,31,46.5848333333333,-64.488,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.072,10
2014,6,8,13,31,46.5848333333333,-64.488,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","Fat blood star","Henricia sanguinolenta",0.019,6
2014,6,8,13,31,46.5848333333333,-64.488,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Oursin plat","Common sand dollar","Echinarachnius parma",16.5,816
2014,6,8,13,31,46.5848333333333,-64.488,"8 gang toothed scallop drag lined with 14 mm mesh",8300,"Anthozoa non-spécifié","Anthozoa unidentified","Anthozoa (c.)",0,10
2014,6,8,13,31,46.5848333333333,-64.488,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Porifera non-spécifié","Sponge unidentified","Porifera",0,0
2014,6,8,13,31,46.5848333333333,-64.488,"8 gang toothed scallop drag lined with 14 mm mesh",9300,"Géomon/algues/varech non-spécifié","Seaweed/Algae/Kelp unidentified","Obsolete",0.03,0
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.052,6
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.008,1
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.012,1
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",303,"Chaboisseau bronzé","Grubby","Myoxocephalus aenaeus",0.08,4
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",640,"Loquette d'Amérique","Ocean pout","Zoarces americanus",0.018,1
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",2.16,58
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",2521,"Crabe lyre (arctique)","Arctic Lyre Crab/Lesser toad crab","Hyas coarctatus",0.002,1
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",2559,"Bernard l'ermite superfamille","Hermit crab superfamily","Paguridae (f.)",0,13
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",2990,"Barnacle non-spécifié","Barnacle unidentified","Cirripedia (s.c.)",0,7
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",4304,"Quahog nordique","Ocean quahog","Arctica islandica",0.021,1
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astarte non-spécifié","Astarte unidentified","Astarte sp.",0.17,23
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",6.45,87
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",4328,"Anomiidae non-spécifié","Anomiid unidentified","Anomiidae (f.)",0,3
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",4349,"Pectinidae non-spécifié vide","Scallop unidentified empty","Pectinidae sp. empty",0,8
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",5202,"Crépidule pontée (pantouffle)","Common atlantic slippersnail","Crepidula fornicata",0,5
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.043,29
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","Fat blood star","Henricia sanguinolenta",0.02,16
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",6400,"Strongylocentrotus non-spécifié","Sea urchin unidentified","Strongylocentrotus sp.",0.002,2
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",8300,"Anthozoa non-spécifié","Anthozoa unidentified","Anthozoa (c.)",0,4
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Porifera non-spécifié","Sponge unidentified","Porifera",0.055,4
2014,6,8,14,18,46.58625,-64.46975,"8 gang toothed scallop drag lined with 14 mm mesh",9300,"Géomon/algues/varech non-spécifié","Seaweed/Algae/Kelp unidentified","Obsolete",0.082,2
2014,6,8,15,33,46.5964166666667,-64.5136666666667,"8 gang toothed scallop drag lined with 14 mm mesh",42,"Limande à queue jaune","Yellowtail flounder","Limanda ferruginea",0.005,1
2014,6,8,15,33,46.5964166666667,-64.5136666666667,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.113,16
2014,6,8,15,33,46.5964166666667,-64.5136666666667,"8 gang toothed scallop drag lined with 14 mm mesh",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.031,1
2014,6,8,15,33,46.5964166666667,-64.5136666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2212,"Crevette ésope","Aesop shrimp","Pandalus montagui",0.001,1
2014,6,8,15,33,46.5964166666667,-64.5136666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.913,26
2014,6,8,15,33,46.5964166666667,-64.5136666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2559,"Bernard l'ermite superfamille","Hermit crab superfamily","Paguridae (f.)",0,10
2014,6,8,15,33,46.5964166666667,-64.5136666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astarte non-spécifié","Astarte unidentified","Astarte sp.",0.088,12
2014,6,8,15,33,46.5964166666667,-64.5136666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",1.58,10
2014,6,8,15,33,46.5964166666667,-64.5136666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4349,"Pectinidae non-spécifié vide","Scallop unidentified empty","Pectinidae sp. empty",0,2
2014,6,8,15,33,46.5964166666667,-64.5136666666667,"8 gang toothed scallop drag lined with 14 mm mesh",5202,"Crépidule pontée (pantouffle)","Common atlantic slippersnail","Crepidula fornicata",0,9
2014,6,8,15,33,46.5964166666667,-64.5136666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.159,22
2014,6,8,15,33,46.5964166666667,-64.5136666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6400,"Strongylocentrotus non-spécifié","Sea urchin unidentified","Strongylocentrotus sp.",0.001,1
2014,6,8,15,33,46.5964166666667,-64.5136666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Oursin plat","Common sand dollar","Echinarachnius parma",0.049,3
2014,6,8,15,33,46.5964166666667,-64.5136666666667,"8 gang toothed scallop drag lined with 14 mm mesh",8300,"Anthozoa non-spécifié","Anthozoa unidentified","Anthozoa (c.)",0,17
2014,6,8,15,33,46.5964166666667,-64.5136666666667,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Porifera non-spécifié","Sponge unidentified","Porifera",0.321,24
2014,6,8,15,33,46.5964166666667,-64.5136666666667,"8 gang toothed scallop drag lined with 14 mm mesh",9300,"Géomon/algues/varech non-spécifié","Seaweed/Algae/Kelp unidentified","Obsolete",0.105,22
2014,6,9,7,43,46.3983333333333,-64.3465833333333,"8 gang toothed scallop drag lined with 14 mm mesh",42,"Limande à queue jaune","Yellowtail flounder","Limanda ferruginea",0.008,1
2014,6,9,7,43,46.3983333333333,-64.3465833333333,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.006,1
2014,6,9,7,43,46.3983333333333,-64.3465833333333,"8 gang toothed scallop drag lined with 14 mm mesh",303,"Chaboisseau bronzé","Grubby","Myoxocephalus aenaeus",0.018,1
2014,6,9,7,43,46.3983333333333,-64.3465833333333,"8 gang toothed scallop drag lined with 14 mm mesh",2417,"Crevette grise","Sevenspine bay shrimp","Crangon septemspinosa",0.002,2
2014,6,9,7,43,46.3983333333333,-64.3465833333333,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.965,12
2014,6,9,7,43,46.3983333333333,-64.3465833333333,"8 gang toothed scallop drag lined with 14 mm mesh",2559,"Bernard l'ermite superfamille","Hermit crab superfamily","Paguridae (f.)",0,1
2014,6,9,7,43,46.3983333333333,-64.3465833333333,"8 gang toothed scallop drag lined with 14 mm mesh",4301,"Couteau droit","Atlantic jackknife clam","Ensis leei",0.001,1
2014,6,9,7,43,46.3983333333333,-64.3465833333333,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.041,10
2014,6,9,7,43,46.3983333333333,-64.3465833333333,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Oursin plat","Common sand dollar","Echinarachnius parma",31.3,2048
2014,6,9,7,43,46.3983333333333,-64.3465833333333,"8 gang toothed scallop drag lined with 14 mm mesh",8300,"Anthozoa non-spécifié","Anthozoa unidentified","Anthozoa (c.)",0,53
2014,6,9,7,43,46.3983333333333,-64.3465833333333,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Porifera non-spécifié","Sponge unidentified","Porifera",0,6
2014,6,9,7,43,46.3983333333333,-64.3465833333333,"8 gang toothed scallop drag lined with 14 mm mesh",9300,"Géomon/algues/varech non-spécifié","Seaweed/Algae/Kelp unidentified","Obsolete",0.213,0
2014,6,9,8,15,46.4045833333333,-64.24875,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.01,2
2014,6,9,8,15,46.4045833333333,-64.24875,"8 gang toothed scallop drag lined with 14 mm mesh",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.015,1
2014,6,9,8,15,46.4045833333333,-64.24875,"8 gang toothed scallop drag lined with 14 mm mesh",303,"Chaboisseau bronzé","Grubby","Myoxocephalus aenaeus",0.025,2
2014,6,9,8,15,46.4045833333333,-64.24875,"8 gang toothed scallop drag lined with 14 mm mesh",320,"Hémitriptère atlantique","Sea raven","Hemitripterus americanus",0.028,1
2014,6,9,8,15,46.4045833333333,-64.24875,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.525,14
2014,6,9,8,15,46.4045833333333,-64.24875,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astarte non-spécifié","Astarte unidentified","Astarte sp.",0.034,4
2014,6,9,8,15,46.4045833333333,-64.24875,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",0.028,1
2014,6,9,8,15,46.4045833333333,-64.24875,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",1.27,36
2014,6,9,8,15,46.4045833333333,-64.24875,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","Fat blood star","Henricia sanguinolenta",0.04,5
2014,6,9,8,15,46.4045833333333,-64.24875,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Oursin plat","Common sand dollar","Echinarachnius parma",3,368
2014,6,9,8,15,46.4045833333333,-64.24875,"8 gang toothed scallop drag lined with 14 mm mesh",8300,"Anthozoa non-spécifié","Anthozoa unidentified","Anthozoa (c.)",0,5
2014,6,9,8,15,46.4045833333333,-64.24875,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Porifera non-spécifié","Sponge unidentified","Porifera",0,9
2014,6,9,8,15,46.4045833333333,-64.24875,"8 gang toothed scallop drag lined with 14 mm mesh",9300,"Géomon/algues/varech non-spécifié","Seaweed/Algae/Kelp unidentified","Obsolete",0.374,0
2014,6,9,8,34,46.4269166666667,-64.2584166666667,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.023,3
2014,6,9,8,34,46.4269166666667,-64.2584166666667,"8 gang toothed scallop drag lined with 14 mm mesh",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.082,9
2014,6,9,8,34,46.4269166666667,-64.2584166666667,"8 gang toothed scallop drag lined with 14 mm mesh",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.009,1
2014,6,9,8,34,46.4269166666667,-64.2584166666667,"8 gang toothed scallop drag lined with 14 mm mesh",303,"Chaboisseau bronzé","Grubby","Myoxocephalus aenaeus",0.012,1
2014,6,9,8,34,46.4269166666667,-64.2584166666667,"8 gang toothed scallop drag lined with 14 mm mesh",626,"Quatre-lignes atlantique","Fourline snakeblenny","Eumesogrammus praecisus",0.009,1
2014,6,9,8,34,46.4269166666667,-64.2584166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.494,14
2014,6,9,8,34,46.4269166666667,-64.2584166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2550,"Homard américain","American lobster","Homarus americanus",0,2
2014,6,9,8,34,46.4269166666667,-64.2584166666667,"8 gang toothed scallop drag lined with 14 mm mesh",2990,"Barnacle non-spécifié","Barnacle unidentified","Cirripedia (s.c.)",0,3
2014,6,9,8,34,46.4269166666667,-64.2584166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4311,"obsolète","Obsolete","Obsolete",0.031,1
2014,6,9,8,34,46.4269166666667,-64.2584166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astarte non-spécifié","Astarte unidentified","Astarte sp.",0.189,25
2014,6,9,8,34,46.4269166666667,-64.2584166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",0.283,1
2014,6,9,8,34,46.4269166666667,-64.2584166666667,"8 gang toothed scallop drag lined with 14 mm mesh",4328,"Anomiidae non-spécifié","Anomiid unidentified","Anomiidae (f.)",0,18
2014,6,9,8,34,46.4269166666667,-64.2584166666667,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.688,33
2014,6,9,8,34,46.4269166666667,-64.2584166666667,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","Fat blood star","Henricia sanguinolenta",0.014,17
2014,6,9,8,34,46.4269166666667,-64.2584166666667,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Oursin plat","Common sand dollar","Echinarachnius parma",2.6,344
2014,6,9,8,34,46.4269166666667,-64.2584166666667,"8 gang toothed scallop drag lined with 14 mm mesh",8300,"Anthozoa non-spécifié","Anthozoa unidentified","Anthozoa (c.)",0,9
2014,6,9,8,34,46.4269166666667,-64.2584166666667,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Porifera non-spécifié","Sponge unidentified","Porifera",0,40
2014,6,9,9,23,46.476,-64.2351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.027,5
2014,6,9,9,23,46.476,-64.2351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.037,3
2014,6,9,9,23,46.476,-64.2351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",303,"Chaboisseau bronzé","Grubby","Myoxocephalus aenaeus",0.011,1
2014,6,9,9,23,46.476,-64.2351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",640,"Loquette d'Amérique","Ocean pout","Zoarces americanus",0.059,1
2014,6,9,9,23,46.476,-64.2351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2417,"Crevette grise","Sevenspine bay shrimp","Crangon septemspinosa",0.001,2
2014,6,9,9,23,46.476,-64.2351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.673,19
2014,6,9,9,23,46.476,-64.2351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2518,"Panopeus herbstii","Black fingered mud crab","Panopeus herbstii",0.001,2
2014,6,9,9,23,46.476,-64.2351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4311,"obsolète","Obsolete","Obsolete",0.033,1
2014,6,9,9,23,46.476,-64.2351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astarte non-spécifié","Astarte unidentified","Astarte sp.",0.021,3
2014,6,9,9,23,46.476,-64.2351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.465,28
2014,6,9,9,23,46.476,-64.2351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6119,"Petite étoile rouge sang","Fat blood star","Henricia sanguinolenta",0.076,32
2014,6,9,9,23,46.476,-64.2351666666667,"8 gang toothed scallop drag lined with 14 mm mesh",9300,"Géomon/algues/varech non-spécifié","Seaweed/Algae/Kelp unidentified","Obsolete",0.472,0
2014,6,9,10,8,46.4691666666667,-64.3116666666667,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.092,4
2014,6,9,10,8,46.4691666666667,-64.3116666666667,"8 gang toothed scallop drag lined with 14 mm mesh",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.005,1
2014,6,9,10,8,46.4691666666667,-64.3116666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2211,"Crevette nordique","Northern shrimp","Pandalus borealis",0.001,2
2014,6,9,10,8,46.4691666666667,-64.3116666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2417,"Crevette grise","Sevenspine bay shrimp","Crangon septemspinosa",0.004,3
2014,6,9,10,8,46.4691666666667,-64.3116666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.873,40
2014,6,9,10,8,46.4691666666667,-64.3116666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4311,"obsolète","Obsolete","Obsolete",0.011,1
2014,6,9,10,8,46.4691666666667,-64.3116666666667,"8 gang toothed scallop drag lined with 14 mm mesh",5202,"Crépidule pontée (pantouffle)","Common atlantic slippersnail","Crepidula fornicata",0,0
2014,6,9,10,8,46.4691666666667,-64.3116666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.021,4
2014,6,9,10,8,46.4691666666667,-64.3116666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6200,"Ophiuroidea non-spécifié","Brittle star unidentified","Ophiuroidea (c.)",0.001,4
2014,6,9,10,8,46.4691666666667,-64.3116666666667,"8 gang toothed scallop drag lined with 14 mm mesh",8300,"Anthozoa non-spécifié","Anthozoa unidentified","Anthozoa (c.)",0,57
2014,6,9,10,8,46.4691666666667,-64.3116666666667,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Porifera non-spécifié","Sponge unidentified","Porifera",0.132,6
2014,6,9,10,8,46.4691666666667,-64.3116666666667,"8 gang toothed scallop drag lined with 14 mm mesh",9300,"Géomon/algues/varech non-spécifié","Seaweed/Algae/Kelp unidentified","Obsolete",0.976,0
2014,6,9,10,46,46.51625,-64.3361666666667,"8 gang toothed scallop drag lined with 14 mm mesh",42,"Limande à queue jaune","Yellowtail flounder","Limanda ferruginea",0.01,1
2014,6,9,10,46,46.51625,-64.3361666666667,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.079,3
2014,6,9,10,46,46.51625,-64.3361666666667,"8 gang toothed scallop drag lined with 14 mm mesh",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.022,2
2014,6,9,10,46,46.51625,-64.3361666666667,"8 gang toothed scallop drag lined with 14 mm mesh",320,"Hémitriptère atlantique","Sea raven","Hemitripterus americanus",0.013,1
2014,6,9,10,46,46.51625,-64.3361666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",1.65,22
2014,6,9,10,46,46.51625,-64.3361666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4316,"Astarte non-spécifié","Astarte unidentified","Astarte sp.",0.022,3
2014,6,9,10,46,46.51625,-64.3361666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",0.066,2
2014,6,9,10,46,46.51625,-64.3361666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.506,61
2014,6,9,10,46,46.51625,-64.3361666666667,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Oursin plat","Common sand dollar","Echinarachnius parma",6.4,352
2014,6,9,10,46,46.51625,-64.3361666666667,"8 gang toothed scallop drag lined with 14 mm mesh",8300,"Anthozoa non-spécifié","Anthozoa unidentified","Anthozoa (c.)",0,35
2014,6,9,10,46,46.51625,-64.3361666666667,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Porifera non-spécifié","Sponge unidentified","Porifera",0,10
2014,6,9,10,46,46.51625,-64.3361666666667,"8 gang toothed scallop drag lined with 14 mm mesh",9300,"Géomon/algues/varech non-spécifié","Seaweed/Algae/Kelp unidentified","Obsolete",0.12,0
2014,6,9,11,15,46.4968333333333,-64.3353333333333,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.113,7
2014,6,9,11,15,46.4968333333333,-64.3353333333333,"8 gang toothed scallop drag lined with 14 mm mesh",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.01,1
2014,6,9,11,15,46.4968333333333,-64.3353333333333,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",1.6,31
2014,6,9,11,15,46.4968333333333,-64.3353333333333,"8 gang toothed scallop drag lined with 14 mm mesh",4311,"obsolète","Obsolete","Obsolete",0.007,1
2014,6,9,11,15,46.4968333333333,-64.3353333333333,"8 gang toothed scallop drag lined with 14 mm mesh",4355,"Mactre de Stimpson","Arctic surfclam","Mactromeris polynyma",0.001,1
2014,6,9,11,15,46.4968333333333,-64.3353333333333,"8 gang toothed scallop drag lined with 14 mm mesh",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.416,98
2014,6,9,11,15,46.4968333333333,-64.3353333333333,"8 gang toothed scallop drag lined with 14 mm mesh",6511,"Oursin plat","Common sand dollar","Echinarachnius parma",0.157,12
2014,6,9,11,15,46.4968333333333,-64.3353333333333,"8 gang toothed scallop drag lined with 14 mm mesh",8600,"Porifera non-spécifié","Sponge unidentified","Porifera",0.134,5
2014,6,9,11,15,46.4968333333333,-64.3353333333333,"8 gang toothed scallop drag lined with 14 mm mesh",9300,"Géomon/algues/varech non-spécifié","Seaweed/Algae/Kelp unidentified","Obsolete",0.57,0
2014,6,9,11,41,46.4813333333333,-64.3526666666667,"8 gang toothed scallop drag lined with 14 mm mesh",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.028,2
2014,6,9,11,41,46.4813333333333,-64.3526666666667,"8 gang toothed scallop drag lined with 14 mm mesh",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.014,1
2014,6,9,11,41,46.4813333333333,-64.3526666666667,"8 gang toothed scallop drag lined with 14 mm mesh",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",1.24,23
2014,6,9,11,41,46.4813333333333,-64.3526666666667,"8 gang toothed scallop drag lined with 14 mm mesh",4321,"Pétoncle géant","Sea scallop","Placopecten magellanicus",0.057,2
